,time,avg_temp,min_temp,max_temp,precipitation,location,precipitation_rounded
20691,20-04-1996,28.6,24.5,32.4,0.0,Mumbai,0.0
20692,21-04-1996,28.7,23.5,32.6,0.0,Mumbai,0.0
20693,22-04-1996,28.7,23.6,32.4,0.0,Mumbai,0.0
20694,23-04-1996,29.4,23.9,33.5,0.0,Mumbai,0.0
20695,25-04-1996,28.9,24.7,32.3,0.0,Mumbai,0.0
20696,26-04-1996,28.8,25.5,32.3,0.0,Mumbai,0.0
20697,27-04-1996,29.3,25.6,32.7,0.0,Mumbai,0.0
20698,29-04-1996,29.5,26.0,32.8,0.0,Mumbai,0.0
20699,30-04-1996,29.4,26.4,32.9,0.0,Mumbai,0.0
20700,01-05-1996,29.6,25.5,33.1,0.0,Mumbai,0.0
20701,02-05-1996,29.5,26.6,32.9,0.0,Mumbai,0.0
20702,03-05-1996,29.2,26.0,33.5,0.0,Mumbai,0.0
20703,05-05-1996,29.0,23.1,33.1,0.0,Mumbai,0.0
20704,06-05-1996,29.2,25.4,32.7,0.0,Mumbai,0.0
20705,07-05-1996,29.5,26.2,32.7,0.0,Mumbai,0.0
20706,08-05-1996,29.6,26.7,33.0,0.0,Mumbai,0.0
20707,09-05-1996,29.4,27.2,32.9,0.0,Mumbai,0.0
20708,11-05-1996,28.9,24.8,32.6,0.0,Mumbai,0.0
20709,12-05-1996,29.2,24.4,33.1,0.0,Mumbai,0.0
20710,13-05-1996,29.5,25.6,32.4,0.0,Mumbai,0.0
20711,14-05-1996,29.4,26.9,32.8,0.0,Mumbai,0.0
20712,15-05-1996,29.7,25.6,32.9,0.0,Mumbai,0.0
20713,16-05-1996,29.8,25.7,33.6,0.0,Mumbai,0.0
20714,17-05-1996,29.8,26.3,33.6,0.0,Mumbai,0.0
20715,18-05-1996,29.9,26.9,33.3,0.0,Mumbai,0.0
20716,19-05-1996,30.0,27.9,33.3,0.0,Mumbai,0.0
20717,20-05-1996,29.8,26.5,33.3,0.0,Mumbai,0.0
20718,21-05-1996,29.9,26.3,33.5,0.0,Mumbai,0.0
20719,22-05-1996,30.1,26.7,33.3,0.0,Mumbai,0.0
20720,23-05-1996,30.0,26.7,33.5,0.0,Mumbai,0.0
20721,24-05-1996,30.1,27.3,33.1,0.0,Mumbai,0.0
20722,25-05-1996,30.2,26.5,32.9,0.0,Mumbai,0.0
20723,26-05-1996,30.4,27.4,33.5,0.0,Mumbai,0.0
20724,27-05-1996,30.2,28.5,33.7,0.0,Mumbai,0.0
20725,28-05-1996,30.3,27.9,33.5,0.0,Mumbai,0.0
20726,30-05-1996,30.6,27.9,34.0,0.0,Mumbai,0.0
20727,31-05-1996,30.4,27.5,34.1,0.0,Mumbai,0.0
20728,01-06-1996,30.4,28.6,33.9,0.0,Mumbai,0.0
20729,02-06-1996,30.7,28.4,34.3,0.0,Mumbai,0.0
20730,03-06-1996,30.4,27.8,34.8,0.0,Mumbai,0.0
20731,04-06-1996,30.7,28.1,34.0,0.0,Mumbai,0.0
20732,05-06-1996,31.0,28.7,34.6,0.0,Mumbai,0.0
20733,07-06-1996,31.6,29.0,34.3,0.0,Mumbai,0.0
20734,25-06-1996,29.7,27.6,31.5,13.5,Mumbai,10.0
20735,27-06-1996,29.9,27.5,32.5,0.0,Mumbai,0.0
20736,30-06-1996,29.7,25.0,32.0,8.1,Mumbai,10.0
20737,07-07-1996,29.8,25.8,32.8,7.9,Mumbai,10.0
20738,09-07-1996,28.8,25.1,31.1,6.1,Mumbai,10.0
20739,10-07-1996,29.3,26.1,32.0,3.3,Mumbai,0.0
20740,12-07-1996,27.7,24.6,30.0,76.5,Mumbai,80.0
20741,13-07-1996,27.9,24.4,30.3,39.9,Mumbai,40.0
20742,15-07-1996,27.5,25.1,30.0,38.9,Mumbai,40.0
20743,16-07-1996,27.2,25.2,30.1,4.3,Mumbai,0.0
20744,17-07-1996,28.2,20.4,31.3,48.8,Mumbai,50.0
20745,21-07-1996,26.2,24.5,27.5,45.7,Mumbai,50.0
20746,23-07-1996,27.3,23.7,28.1,148.8,Mumbai,150.0
20747,04-08-1996,28.8,26.6,30.2,3.0,Mumbai,0.0
20748,19-08-1996,28.8,24.6,31.0,18.3,Mumbai,20.0
20749,20-08-1996,28.3,25.1,30.3,1.5,Mumbai,0.0
20750,22-08-1996,28.7,25.1,31.0,5.3,Mumbai,10.0
20751,02-09-1996,28.1,24.9,31.3,0.0,Mumbai,0.0
20752,03-09-1996,28.4,23.9,31.0,27.7,Mumbai,30.0
20753,04-09-1996,28.4,24.5,31.0,4.1,Mumbai,0.0
20754,08-09-1996,26.6,23.3,30.7,52.3,Mumbai,50.0
20755,09-09-1996,25.9,24.6,27.6,11.9,Mumbai,10.0
20756,10-09-1996,27.2,24.4,31.1,17.5,Mumbai,20.0
20757,11-09-1996,27.0,25.2,31.0,4.8,Mumbai,0.0
20758,13-09-1996,26.6,24.7,28.7,19.8,Mumbai,20.0
20759,15-09-1996,26.6,25.0,31.8,0.8,Mumbai,0.0
20760,16-09-1996,27.9,24.6,31.4,1.0,Mumbai,0.0
20761,19-09-1996,28.0,23.4,31.4,11.7,Mumbai,10.0
20762,20-09-1996,28.2,24.6,31.3,0.3,Mumbai,0.0
20763,21-09-1996,28.2,24.6,31.3,6.1,Mumbai,10.0
20764,23-09-1996,27.4,24.3,31.3,58.9,Mumbai,60.0
20765,24-09-1996,29.1,25.7,32.2,0.5,Mumbai,0.0
20766,25-09-1996,29.4,26.3,32.7,0.0,Mumbai,0.0
20767,26-09-1996,29.4,25.7,32.3,0.0,Mumbai,0.0
20768,28-09-1996,27.6,24.4,30.5,0.0,Mumbai,0.0
20769,30-09-1996,27.1,24.5,30.1,0.3,Mumbai,0.0
20770,01-10-1996,27.8,24.2,30.7,0.0,Mumbai,0.0
20771,03-10-1996,25.7,23.2,28.8,70.6,Mumbai,70.0
20772,06-10-1996,28.0,22.4,31.1,7.1,Mumbai,10.0
20773,07-10-1996,27.9,24.2,31.2,0.0,Mumbai,0.0
20774,09-10-1996,29.5,25.2,34.5,0.0,Mumbai,0.0
20775,11-10-1996,29.8,23.0,35.2,0.0,Mumbai,0.0
20776,12-10-1996,30.6,22.3,35.6,0.0,Mumbai,0.0
20777,13-10-1996,29.5,23.0,35.9,0.0,Mumbai,0.0
20778,14-10-1996,28.9,22.6,35.3,0.0,Mumbai,0.0
20779,15-10-1996,29.2,21.6,35.4,0.0,Mumbai,0.0
20780,16-10-1996,28.7,22.3,35.5,0.0,Mumbai,0.0
20781,17-10-1996,28.7,20.3,35.5,0.0,Mumbai,0.0
20782,19-10-1996,29.4,21.1,34.3,0.0,Mumbai,0.0
20783,24-10-1996,28.6,24.5,32.5,0.0,Mumbai,0.0
20784,26-10-1996,27.2,24.3,30.9,11.7,Mumbai,10.0
20785,27-10-1996,27.9,24.4,32.3,0.0,Mumbai,0.0
20786,29-10-1996,27.3,23.6,31.0,0.0,Mumbai,0.0
20787,01-11-1996,27.1,20.1,33.6,0.0,Mumbai,0.0
20788,02-11-1996,27.6,20.0,34.1,0.0,Mumbai,0.0
20789,03-11-1996,26.9,19.7,33.0,0.0,Mumbai,0.0
20790,06-11-1996,26.8,18.9,33.1,0.0,Mumbai,0.0
20791,07-11-1996,26.6,17.9,33.5,0.0,Mumbai,0.0
20792,12-11-1996,26.0,20.5,30.3,0.0,Mumbai,0.0
20793,14-11-1996,27.3,20.3,33.6,0.0,Mumbai,0.0
20794,15-11-1996,27.9,19.9,33.9,0.0,Mumbai,0.0
20795,17-11-1996,26.5,19.7,32.4,0.0,Mumbai,0.0
20796,18-11-1996,25.7,19.4,33.6,0.0,Mumbai,0.0
20797,20-11-1996,24.6,17.6,33.6,0.0,Mumbai,0.0
20798,22-11-1996,27.8,19.0,34.3,0.0,Mumbai,0.0
20799,27-11-1996,27.4,18.8,34.0,0.0,Mumbai,0.0
20800,29-11-1996,26.2,18.3,33.6,0.0,Mumbai,0.0
20801,30-11-1996,25.8,19.4,33.0,0.0,Mumbai,0.0
20802,01-12-1996,25.9,18.3,33.1,0.0,Mumbai,0.0
20803,02-12-1996,24.8,17.4,32.2,0.0,Mumbai,0.0
20804,03-12-1996,25.7,18.6,32.3,0.0,Mumbai,0.0
20805,04-12-1996,25.3,19.1,32.4,0.0,Mumbai,0.0
20806,05-12-1996,24.2,15.5,31.0,0.0,Mumbai,0.0
20807,06-12-1996,25.0,15.9,32.1,0.0,Mumbai,0.0
20808,07-12-1996,26.2,16.3,33.9,0.0,Mumbai,0.0
20809,08-12-1996,27.6,19.4,33.3,0.0,Mumbai,0.0
20810,11-12-1996,25.1,16.5,33.0,0.0,Mumbai,0.0
20811,13-12-1996,27.1,14.5,34.2,0.0,Mumbai,0.0
20812,14-12-1996,28.3,19.5,34.1,0.0,Mumbai,0.0
20813,16-12-1996,29.4,23.9,35.1,0.0,Mumbai,0.0
20814,19-12-1996,28.1,23.1,34.1,0.0,Mumbai,0.0
20815,21-12-1996,26.2,18.3,34.0,0.0,Mumbai,0.0
20816,22-12-1996,25.9,18.4,34.9,0.0,Mumbai,0.0
20817,23-12-1996,25.4,17.9,33.0,0.0,Mumbai,0.0
20818,24-12-1996,25.4,18.8,32.7,0.0,Mumbai,0.0
20819,25-12-1996,24.4,17.1,32.3,0.0,Mumbai,0.0
20820,26-12-1996,25.4,19.0,32.5,0.0,Mumbai,0.0
20821,27-12-1996,24.8,17.0,32.5,0.0,Mumbai,0.0
20822,28-12-1996,25.4,17.4,33.8,0.0,Mumbai,0.0
20823,29-12-1996,25.4,17.4,33.6,0.0,Mumbai,0.0
20824,30-12-1996,25.6,18.4,33.1,0.0,Mumbai,0.0
20825,31-12-1996,25.7,18.6,33.0,0.0,Mumbai,0.0
20826,02-01-1997,24.3,17.0,32.2,0.0,Mumbai,0.0
20827,03-01-1997,24.1,15.3,31.4,0.0,Mumbai,0.0
20828,04-01-1997,22.7,15.7,29.1,0.0,Mumbai,0.0
20829,05-01-1997,23.1,16.2,28.9,0.0,Mumbai,0.0
20830,06-01-1997,25.1,16.9,31.3,0.0,Mumbai,0.0
20831,08-01-1997,24.8,19.8,31.0,0.0,Mumbai,0.0
20832,09-01-1997,25.8,19.9,32.3,0.0,Mumbai,0.0
20833,17-01-1997,24.3,14.1,31.5,0.0,Mumbai,0.0
20834,18-01-1997,24.5,17.5,30.6,0.0,Mumbai,0.0
20835,21-01-1997,20.6,13.7,25.9,0.0,Mumbai,0.0
20836,22-01-1997,21.8,12.3,29.3,0.0,Mumbai,0.0
20837,23-01-1997,23.1,12.6,31.8,0.0,Mumbai,0.0
20838,25-01-1997,23.2,13.5,29.8,0.0,Mumbai,0.0
20839,29-01-1997,24.0,15.0,30.7,0.0,Mumbai,0.0
20840,30-01-1997,22.4,16.8,28.0,0.0,Mumbai,0.0
20841,31-01-1997,21.3,16.4,26.5,0.0,Mumbai,0.0
20842,02-02-1997,23.5,15.2,28.1,0.0,Mumbai,0.0
20843,04-02-1997,22.9,15.4,28.0,0.0,Mumbai,0.0
20844,07-02-1997,22.9,13.6,30.1,0.0,Mumbai,0.0
20845,08-02-1997,23.7,14.1,29.6,0.0,Mumbai,0.0
20846,10-02-1997,22.7,15.2,28.4,0.0,Mumbai,0.0
20847,12-02-1997,26.0,14.1,35.0,0.0,Mumbai,0.0
20848,16-02-1997,24.4,16.6,30.1,0.0,Mumbai,0.0
20849,17-02-1997,23.8,17.6,28.2,0.0,Mumbai,0.0
20850,18-02-1997,22.9,17.6,28.1,0.0,Mumbai,0.0
20851,20-02-1997,23.8,16.3,29.1,0.0,Mumbai,0.0
20852,21-02-1997,24.5,16.8,31.5,0.0,Mumbai,0.0
20853,23-02-1997,26.7,18.1,34.1,0.0,Mumbai,0.0
20854,24-02-1997,26.1,17.8,32.3,0.0,Mumbai,0.0
20855,28-02-1997,28.8,18.5,38.0,0.0,Mumbai,0.0
20856,02-03-1997,28.1,20.0,35.2,0.0,Mumbai,0.0
20857,04-03-1997,26.9,20.4,31.1,0.0,Mumbai,0.0
20858,06-03-1997,26.6,18.8,33.5,0.0,Mumbai,0.0
20859,09-03-1997,27.9,21.0,33.6,0.0,Mumbai,0.0
20860,12-03-1997,27.3,21.0,32.5,0.0,Mumbai,0.0
20861,13-03-1997,26.9,22.1,32.0,0.0,Mumbai,0.0
20862,14-03-1997,27.8,21.6,34.0,0.0,Mumbai,0.0
20863,15-03-1997,29.6,21.1,36.8,0.0,Mumbai,0.0
20864,20-03-1997,28.2,21.6,33.8,0.0,Mumbai,0.0
20865,21-03-1997,26.6,22.2,32.0,0.0,Mumbai,0.0
20866,23-03-1997,25.9,18.5,31.4,0.0,Mumbai,0.0
20867,26-03-1997,28.4,22.2,34.4,0.0,Mumbai,0.0
20868,31-03-1997,26.7,19.5,32.5,0.0,Mumbai,0.0
20869,01-04-1997,26.3,21.5,31.1,0.0,Mumbai,0.0
20870,08-04-1997,28.2,21.8,32.0,0.0,Mumbai,0.0
20871,23-04-1997,29.6,24.5,33.8,0.0,Mumbai,0.0
20872,24-04-1997,29.6,24.7,34.7,0.0,Mumbai,0.0
20873,30-04-1997,29.7,26.2,34.9,0.0,Mumbai,0.0
20874,27-05-1997,29.5,26.9,33.1,0.0,Mumbai,0.0
20875,30-05-1997,30.6,28.3,33.6,0.0,Mumbai,0.0
20876,02-06-1997,29.1,25.0,33.1,0.0,Mumbai,0.0
20877,07-06-1997,29.8,27.8,33.7,0.0,Mumbai,0.0
20878,10-06-1997,29.9,26.4,33.5,9.9,Mumbai,10.0
20879,11-06-1997,29.7,26.8,33.5,1.0,Mumbai,0.0
20880,12-06-1997,29.3,26.9,31.7,0.0,Mumbai,0.0
20881,19-06-1997,26.2,24.5,28.5,102.1,Mumbai,100.0
20882,21-06-1997,26.5,25.1,29.3,103.9,Mumbai,100.0
20883,23-06-1997,27.7,24.6,30.8,36.1,Mumbai,40.0
20884,24-06-1997,28.8,25.0,31.3,35.1,Mumbai,40.0
20885,28-06-1997,28.4,25.9,32.0,9.9,Mumbai,10.0
20886,06-08-1997,28.5,25.5,30.5,7.1,Mumbai,10.0
20887,10-08-1997,28.5,25.1,31.0,6.1,Mumbai,10.0
20888,20-08-1997,27.8,24.8,31.5,10.9,Mumbai,10.0
20889,23-08-1997,26.9,24.6,29.2,0.0,Mumbai,0.0
20890,24-08-1997,26.1,24.6,28.1,39.1,Mumbai,40.0
20891,25-08-1997,26.5,25.0,29.2,42.9,Mumbai,40.0
20892,27-08-1997,28.2,26.7,31.5,7.1,Mumbai,10.0
20893,28-08-1997,27.8,26.8,31.5,0.0,Mumbai,0.0
20894,01-09-1997,27.1,24.8,30.5,0.3,Mumbai,0.0
20895,03-09-1997,26.7,23.5,30.1,29.0,Mumbai,30.0
20896,09-09-1997,29.1,26.2,32.0,0.3,Mumbai,0.0
20897,12-09-1997,29.2,24.6,31.5,13.0,Mumbai,10.0
20898,14-09-1997,28.8,25.4,31.6,1.0,Mumbai,0.0
20899,18-09-1997,29.7,25.5,32.1,0.0,Mumbai,0.0
20900,13-10-1997,31.0,24.5,36.7,0.0,Mumbai,0.0
20901,16-10-1997,30.8,23.3,36.0,0.0,Mumbai,0.0
20902,19-10-1997,29.8,24.0,35.0,0.0,Mumbai,0.0
20903,23-10-1997,28.3,21.4,33.5,0.0,Mumbai,0.0
20904,27-10-1997,29.7,24.3,34.6,0.0,Mumbai,0.0
20905,01-11-1997,30.1,24.5,34.4,0.0,Mumbai,0.0
20906,09-11-1997,29.8,23.4,36.0,0.0,Mumbai,0.0
20907,10-11-1997,30.1,23.4,34.1,0.0,Mumbai,0.0
20908,18-11-1997,28.8,22.0,34.0,0.0,Mumbai,0.0
20909,23-11-1997,27.8,21.5,32.0,0.0,Mumbai,0.0
20910,25-11-1997,27.3,22.7,31.7,0.0,Mumbai,0.0
20911,26-11-1997,26.4,22.4,30.9,0.0,Mumbai,0.0
20912,05-01-1998,26.3,20.8,33.1,0.0,Mumbai,0.0
20913,07-01-1998,25.7,19.5,32.7,0.0,Mumbai,0.0
20914,09-01-1998,25.5,19.5,34.1,0.0,Mumbai,0.0
20915,11-01-1998,24.7,19.0,33.0,0.0,Mumbai,0.0
20916,12-01-1998,24.9,18.6,33.5,0.0,Mumbai,0.0
20917,15-01-1998,23.6,18.2,29.2,0.0,Mumbai,0.0
20918,16-01-1998,23.6,18.1,29.0,0.0,Mumbai,0.0
20919,18-01-1998,19.8,12.7,26.1,0.0,Mumbai,0.0
20920,22-01-1998,21.9,16.0,30.0,0.0,Mumbai,0.0
20921,24-01-1998,23.6,15.5,30.1,0.0,Mumbai,0.0
20922,29-01-1998,23.8,15.6,31.3,0.0,Mumbai,0.0
20923,31-01-1998,26.1,17.1,34.2,0.0,Mumbai,0.0
20924,01-02-1998,27.8,20.0,35.5,0.0,Mumbai,0.0
20925,03-02-1998,25.9,18.9,33.2,0.0,Mumbai,0.0
20926,04-02-1998,24.4,16.1,32.1,0.0,Mumbai,0.0
20927,05-02-1998,24.1,16.5,31.2,0.0,Mumbai,0.0
20928,07-02-1998,24.7,14.7,32.1,0.0,Mumbai,0.0
20929,11-02-1998,26.9,19.9,35.0,0.0,Mumbai,0.0
20930,13-02-1998,25.4,18.9,34.6,0.0,Mumbai,0.0
20931,14-02-1998,25.4,20.3,30.4,0.0,Mumbai,0.0
20932,18-02-1998,23.0,16.5,28.6,0.0,Mumbai,0.0
20933,21-02-1998,22.1,18.0,27.3,0.0,Mumbai,0.0
20934,22-02-1998,23.8,16.8,30.4,0.0,Mumbai,0.0
20935,23-02-1998,24.6,16.0,31.6,0.0,Mumbai,0.0
20936,24-02-1998,25.1,19.0,29.6,0.0,Mumbai,0.0
20937,02-03-1998,28.9,17.8,37.0,0.0,Mumbai,0.0
20938,03-03-1998,27.1,21.8,31.6,0.0,Mumbai,0.0
20939,14-03-1998,23.7,18.3,29.3,0.0,Mumbai,0.0
20940,22-03-1998,26.8,21.9,32.6,0.0,Mumbai,0.0
20941,23-03-1998,27.4,22.7,32.3,0.0,Mumbai,0.0
20942,24-03-1998,27.7,22.8,32.3,0.0,Mumbai,0.0
20943,26-03-1998,28.8,19.1,38.3,0.0,Mumbai,0.0
20944,28-03-1998,27.7,20.2,35.0,0.0,Mumbai,0.0
20945,29-03-1998,27.3,23.7,32.1,0.0,Mumbai,0.0
20946,31-03-1998,27.7,22.5,33.0,0.0,Mumbai,0.0
20947,02-04-1998,32.2,24.0,39.0,0.0,Mumbai,0.0
20948,06-04-1998,29.2,26.0,33.9,0.0,Mumbai,0.0
20949,08-04-1998,29.3,24.1,34.5,0.0,Mumbai,0.0
20950,15-04-1998,27.8,24.9,32.7,0.0,Mumbai,0.0
20951,17-04-1998,28.3,23.1,33.6,0.0,Mumbai,0.0
20952,20-04-1998,27.7,24.0,32.3,106.9,Mumbai,110.0
20953,22-04-1998,28.5,25.5,32.8,0.0,Mumbai,0.0
20954,26-04-1998,28.6,25.7,32.7,0.0,Mumbai,0.0
20955,30-04-1998,29.0,26.0,33.0,0.0,Mumbai,0.0
20956,04-05-1998,30.9,27.5,35.2,0.0,Mumbai,0.0
20957,10-05-1998,29.1,25.7,33.8,0.0,Mumbai,0.0
20958,18-05-1998,30.4,27.0,34.3,0.0,Mumbai,0.0
20959,23-05-1998,31.1,28.8,34.4,0.0,Mumbai,0.0
20960,25-05-1998,31.2,28.9,34.5,0.0,Mumbai,0.0
20961,11-06-1998,30.2,27.5,33.8,6.1,Mumbai,10.0
20962,19-06-1998,31.7,28.5,34.0,0.0,Mumbai,0.0
20963,05-07-1998,28.8,26.5,31.8,19.1,Mumbai,20.0
20964,06-07-1998,28.8,26.8,31.8,2.0,Mumbai,0.0
20965,11-07-1998,29.3,27.9,31.5,0.0,Mumbai,0.0
20966,12-07-1998,29.8,27.7,32.2,0.3,Mumbai,0.0
20967,14-07-1998,29.7,26.8,32.1,1.0,Mumbai,0.0
20968,15-07-1998,29.4,26.5,32.0,6.1,Mumbai,10.0
20969,16-07-1998,29.8,26.9,31.5,4.1,Mumbai,0.0
20970,19-07-1998,29.2,26.3,32.0,3.0,Mumbai,0.0
20971,22-07-1998,28.9,25.9,32.0,4.1,Mumbai,0.0
20972,23-07-1998,29.6,26.0,33.0,15.0,Mumbai,20.0
20973,24-07-1998,29.1,27.0,32.4,0.0,Mumbai,0.0
20974,30-07-1998,27.6,25.0,30.2,6.1,Mumbai,10.0
20975,31-07-1998,27.9,25.4,30.0,37.1,Mumbai,40.0
20976,01-08-1998,28.6,25.7,30.1,6.1,Mumbai,10.0
20977,02-08-1998,29.7,27.2,32.1,4.1,Mumbai,0.0
20978,03-08-1998,29.7,27.3,31.5,0.3,Mumbai,0.0
20979,05-08-1998,28.9,25.5,32.3,21.1,Mumbai,20.0
20980,06-08-1998,29.5,26.3,31.7,2.0,Mumbai,0.0
20981,08-08-1998,29.6,28.0,31.5,0.0,Mumbai,0.0
20982,10-08-1998,26.7,25.1,28.0,211.1,Mumbai,210.0
20983,11-08-1998,26.6,24.9,28.5,29.0,Mumbai,30.0
20984,17-08-1998,29.1,25.8,31.5,0.3,Mumbai,0.0
20985,21-08-1998,28.3,24.8,31.1,39.1,Mumbai,40.0
20986,26-08-1998,27.7,25.5,31.2,8.9,Mumbai,10.0
20987,27-08-1998,26.8,25.0,28.0,63.0,Mumbai,60.0
20988,29-08-1998,27.9,24.9,31.5,39.1,Mumbai,40.0
20989,30-08-1998,28.6,25.0,31.4,9.9,Mumbai,10.0
20990,31-08-1998,28.9,26.7,31.5,10.9,Mumbai,10.0
20991,01-09-1998,29.4,26.7,31.8,8.9,Mumbai,10.0
20992,04-09-1998,28.8,24.3,32.1,2.0,Mumbai,0.0
20993,07-09-1998,26.8,24.8,28.6,32.0,Mumbai,30.0
20994,08-09-1998,28.4,24.7,31.0,55.1,Mumbai,60.0
20995,09-09-1998,27.5,24.4,31.0,2.0,Mumbai,0.0
20996,12-09-1998,28.4,25.5,31.6,0.5,Mumbai,0.0
20997,13-09-1998,29.2,26.9,31.6,0.0,Mumbai,0.0
20998,18-09-1998,28.4,23.1,31.0,115.1,Mumbai,120.0
20999,22-09-1998,28.2,25.4,31.4,10.9,Mumbai,10.0
21000,23-09-1998,27.9,24.5,30.8,4.1,Mumbai,0.0
21001,25-09-1998,28.7,25.1,32.1,0.0,Mumbai,0.0
21002,26-09-1998,28.5,25.4,32.3,0.0,Mumbai,0.0
21003,27-09-1998,29.1,25.4,34.5,1.0,Mumbai,0.0
21004,28-09-1998,29.2,25.4,33.1,10.9,Mumbai,10.0
21005,14-10-1998,29.3,26.1,31.9,0.0,Mumbai,0.0
21006,15-10-1998,28.7,25.5,32.2,0.8,Mumbai,0.0
21007,17-10-1998,28.7,25.5,31.5,31.0,Mumbai,30.0
21008,21-10-1998,26.7,22.6,30.6,0.0,Mumbai,0.0
21009,25-10-1998,28.5,23.1,32.2,0.0,Mumbai,0.0
21010,27-10-1998,29.8,24.7,35.0,0.0,Mumbai,0.0
21011,28-10-1998,30.2,23.8,35.4,0.0,Mumbai,0.0
21012,31-10-1998,28.8,20.0,34.0,0.0,Mumbai,0.0
21013,01-11-1998,29.2,25.3,32.7,0.0,Mumbai,0.0
21014,07-11-1998,29.8,24.5,35.3,0.0,Mumbai,0.0
21015,08-11-1998,29.7,24.7,34.5,0.0,Mumbai,0.0
21016,11-11-1998,29.1,25.8,34.7,0.0,Mumbai,0.0
21017,14-11-1998,26.5,19.3,32.0,0.0,Mumbai,0.0
21018,15-11-1998,26.8,20.3,32.1,0.0,Mumbai,0.0
21019,18-11-1998,26.3,21.5,30.5,17.0,Mumbai,20.0
21020,19-11-1998,26.4,21.7,31.3,0.0,Mumbai,0.0
21021,20-11-1998,27.2,21.5,33.1,0.0,Mumbai,0.0
21022,22-11-1998,27.7,18.7,33.5,0.0,Mumbai,0.0
21023,25-11-1998,26.7,18.5,33.4,0.0,Mumbai,0.0
21024,26-11-1998,26.3,17.2,33.0,0.0,Mumbai,0.0
21025,27-11-1998,24.3,18.5,32.2,0.0,Mumbai,0.0
21026,28-11-1998,25.1,17.6,32.0,0.0,Mumbai,0.0
21027,29-11-1998,25.4,17.1,32.3,0.0,Mumbai,0.0
21028,30-11-1998,25.8,18.3,33.7,0.0,Mumbai,0.0
21029,01-12-1998,27.3,21.1,33.3,0.0,Mumbai,0.0
21030,04-12-1998,27.2,20.2,34.1,0.0,Mumbai,0.0
21031,05-12-1998,26.8,19.5,33.3,0.0,Mumbai,0.0
21032,06-12-1998,26.9,18.6,33.5,0.0,Mumbai,0.0
21033,07-12-1998,26.7,19.8,34.5,0.0,Mumbai,0.0
21034,09-12-1998,27.1,19.3,33.5,0.0,Mumbai,0.0
21035,10-12-1998,26.9,20.3,33.2,0.0,Mumbai,0.0
21036,11-12-1998,27.2,19.2,33.2,0.0,Mumbai,0.0
21037,13-12-1998,26.8,22.8,32.1,0.0,Mumbai,0.0
21038,20-12-1998,24.7,16.2,32.3,0.0,Mumbai,0.0
21039,23-12-1998,24.2,16.8,31.0,0.0,Mumbai,0.0
21040,29-12-1998,24.4,14.3,32.0,0.0,Mumbai,0.0
21041,19-05-1999,28.2,24.8,32.7,4.1,Mumbai,0.0
21042,21-05-1999,28.9,26.6,32.7,5.1,Mumbai,10.0
21043,24-05-1999,29.1,26.7,32.8,0.0,Mumbai,0.0
21044,31-05-1999,28.5,26.0,32.6,0.5,Mumbai,0.0
21045,01-06-1999,28.9,26.8,32.7,2.0,Mumbai,0.0
21046,03-06-1999,28.9,26.5,32.4,37.1,Mumbai,40.0
21047,04-06-1999,29.4,27.1,32.5,0.0,Mumbai,0.0
21048,13-06-1999,26.5,25.0,27.6,27.9,Mumbai,30.0
21049,14-06-1999,28.4,23.8,32.6,31.0,Mumbai,30.0
21050,17-06-1999,26.5,23.9,28.3,134.1,Mumbai,130.0
21051,18-06-1999,27.2,25.1,29.7,19.1,Mumbai,20.0
21052,19-06-1999,27.0,25.2,28.7,32.0,Mumbai,30.0
21053,20-06-1999,28.1,26.5,31.6,7.9,Mumbai,10.0
21054,21-06-1999,27.9,25.5,31.5,1.0,Mumbai,0.0
21055,23-06-1999,27.9,24.5,30.3,118.1,Mumbai,120.0
21056,25-06-1999,28.4,25.1,31.8,9.9,Mumbai,10.0
21057,27-06-1999,27.3,25.5,29.8,5.1,Mumbai,10.0
21058,30-06-1999,28.8,27.6,32.1,0.0,Mumbai,0.0
21059,01-07-1999,28.7,27.7,31.9,0.0,Mumbai,0.0
21060,03-07-1999,28.9,25.2,31.7,7.9,Mumbai,10.0
21061,05-07-1999,28.6,26.8,32.3,0.5,Mumbai,0.0
21062,08-07-1999,27.3,24.5,30.8,70.1,Mumbai,70.0
21063,09-07-1999,27.8,25.3,31.1,19.1,Mumbai,20.0
21064,10-07-1999,27.6,24.7,31.2,9.9,Mumbai,10.0
21065,11-07-1999,28.5,25.3,30.8,35.1,Mumbai,40.0
21066,13-07-1999,28.5,25.3,31.5,2.0,Mumbai,0.0
21067,15-07-1999,27.1,25.8,28.0,57.9,Mumbai,60.0
21068,18-07-1999,27.4,25.7,30.8,66.0,Mumbai,70.0
21069,19-07-1999,27.8,26.6,30.4,19.1,Mumbai,20.0
21070,20-07-1999,28.2,25.6,31.4,9.9,Mumbai,10.0
21071,21-07-1999,28.0,26.0,30.8,7.9,Mumbai,10.0
21072,22-07-1999,27.9,26.0,30.2,1.0,Mumbai,0.0
21073,23-07-1999,28.2,26.2,30.8,3.0,Mumbai,0.0
21074,26-07-1999,26.8,25.1,29.5,17.0,Mumbai,20.0
21075,27-07-1999,27.8,24.8,29.9,21.1,Mumbai,20.0
21076,28-07-1999,28.2,26.5,30.3,9.9,Mumbai,10.0
21077,29-07-1999,27.9,26.0,29.6,0.0,Mumbai,0.0
